# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,10/01/2015 00:15 UTC,30.19,57.2,42.8,58.55,11.5,30.0,,,,,,1201.0,,,,10.0,,,,,,,,42.68,,NNE,29.53,29.35,,Clear
KIGQ,10/01/2015 00:35 UTC,30.19,57.2,42.8,58.55,9.22,30.0,18.41,,,,,422.0,492.0,,,10.0,,,,,,,,42.68,,NNE,29.53,29.35,,Partly Cloudy
KIGQ,10/01/2015 00:55 UTC,30.2,57.2,42.8,58.55,8.05,20.0,,,,,,453.0,,,,10.0,,,,,4500.0,,,42.68,,NNE,29.54,29.36,,Mostly Cloudy
KIGQ,10/01/2015 01:20 UTC,30.2,59.0,42.8,54.89,11.5,40.0,19.57,,,,,454.0,,,,10.0,,,,,4500.0,,,42.68,,NE,29.54,29.35,,Overcast
KIGQ,10/01/2015 01:35 UTC,30.2,59.0,41.0,51.21,12.66,60.0,17.27,,,,,454.0,,,,10.0,,,,,4500.0,,,40.87,,ENE,29.54,29.4,,Overcast
KIGQ,10/01/2015 01:55 UTC,30.21,57.2,41.0,54.62,10.36,70.0,,,,,,473.0,,,,10.0,,,,,4700.0,,,40.87,,ENE,29.55,29.42,,Mostly Cloudy
KIGQ,10/01/2015 02:15 UTC,30.21,57.2,41.0,54.62,9.22,70.0,,,,,,473.0,,,,10.0,,,,,4700.0,,,40.87,,ENE,29.55,29.42,,Mostly Cloudy
KIGQ,10/01/2015 02:35 UTC,30.22,55.4,41.0,58.29,10.36,70.0,,,,,,472.0,,,,10.0,,,,,,,,40.87,,ENE,29.56,29.45,,Partly Cloudy
KIGQ,10/01/2015 02:55 UTC,30.22,55.4,41.0,58.29,8.05,70.0,,,2200.0,,,701.0,1300.0,,,10.0,,,,,,,,40.87,,ENE,29.56,29.45,,N/A
KIGQ,10/01/2015 03:15 UTC,30.23,55.4,41.0,58.29,8.05,70.0,,,,,,1001.0,,,,10.0,,,,,,,,40.87,,ENE,29.57,29.46,,Clear
KIGQ,10/01/2015 03:35 UTC,30.23,55.4,41.0,58.29,10.36,60.0,,,,,,1.0,,,,10.0,,,,,,,,40.87,,ENE,29.57,29.46,,Clear
KIGQ,10/01/2015 03:55 UTC,30.24,53.6,41.0,62.24,9.22,60.0,,,2200.0,,,751.0,1100.0,,,10.0,,,,,,,,40.88,,ENE,29.58,29.48,,N/A
KIGQ,10/01/2015 04:15 UTC,30.24,53.6,41.0,62.24,10.36,60.0,17.27,,,,,1001.0,1200.0,,,10.0,,,,,,,,40.88,,ENE,29.58,29.48,,N/A
KIGQ,10/01/2015 04:35 UTC,30.24,53.6,41.0,62.24,10.36,80.0,,,,,,1.0,,,,10.0,,,,,,,,40.88,,E,29.58,29.48,,Clear
KIGQ,10/01/2015 04:55 UTC,30.24,51.8,41.0,66.49,9.22,70.0,,,2200.0,,,651.0,1000.0,,,10.0,,,,,,,,40.89,,ENE,29.58,29.49,,N/A
KIGQ,10/01/2015 05:15 UTC,30.24,51.8,41.0,66.49,9.22,70.0,,,,,,1201.0,,,,10.0,,,,,,,,40.89,,ENE,29.58,29.49,,Clear
KIGQ,10/01/2015 05:35 UTC,30.24,51.8,41.0,66.49,8.05,70.0,,,,,,1.0,,,,10.0,,,,,,,,40.89,,ENE,29.58,29.49,,Clear
KIGQ,10/01/2015 05:55 UTC,30.24,51.8,41.0,66.49,9.22,60.0,,,,,,501.0,900.0,,,10.0,,,58.82,50.9,,61.34,50.9,40.89,,ENE,29.58,29.49,,N/A
KIGQ,10/01/2015 06:15 UTC,30.25,50.0,41.0,71.08,8.05,60.0,,,,,,1.0,,,,10.0,,,,,,,,40.9,,ENE,29.59,29.52,,Clear
KIGQ,10/01/2015 06:35 UTC,30.25,50.0,41.0,71.08,5.75,60.0,,,,,,1.0,,,,10.0,,,,,,,,40.9,,ENE,29.59,29.52,,Clear
KIGQ,10/01/2015 06:55 UTC,30.25,50.0,41.0,71.08,6.91,50.0,,,1400.0,,,551.0,1100.0,,,10.0,,,,,,,,40.9,,NE,29.59,29.52,,N/A
KIGQ,10/01/2015 07:15 UTC,30.25,50.0,41.0,71.08,6.91,50.0,,,,,,1201.0,,,,10.0,,,,,,,,40.9,,NE,29.59,29.52,,Clear
KIGQ,10/01/2015 07:35 UTC,30.25,50.0,41.0,71.08,9.22,60.0,,,,,,1.0,1100.0,,,10.0,,,,,,,,40.9,,ENE,29.59,29.52,,N/A
KIGQ,10/01/2015 07:55 UTC,30.25,50.0,41.0,71.08,5.75,40.0,,,,,,401.0,700.0,,,10.0,,,,,,,,40.9,,NE,29.59,29.52,,N/A
KIGQ,10/01/2015 08:15 UTC,30.25,50.0,41.0,71.08,9.22,50.0,16.11,,,,,1201.0,,,,10.0,,,,,,,,40.9,,NE,29.59,29.52,,Clear
KIGQ,10/01/2015 08:35 UTC,30.24,50.0,41.0,71.08,9.22,50.0,,,,,,331.0,,,,10.0,,,,,,,,40.9,,NE,29.58,29.51,,Clear
KIGQ,10/01/2015 08:55 UTC,30.24,50.0,41.0,71.08,10.36,50.0,,,,,,401.0,700.0,,,10.0,,,,,,,,40.9,,NE,29.58,29.51,,N/A
KIGQ,10/01/2015 09:15 UTC,30.24,50.0,41.0,71.08,10.36,50.0,17.27,,,,,371.0,,,,10.0,,,,,,,,40.9,,NE,29.58,29.51,,Clear
KIGQ,10/01/2015 09:35 UTC,30.24,51.8,41.0,66.49,12.66,50.0,16.11,,,,,371.0,,,,10.0,,,,,,,,40.89,,NE,29.58,29.49,,Clear
KIGQ,10/01/2015 09:55 UTC,30.24,51.8,41.0,66.49,10.36,60.0,17.27,,,,,1.0,,,,10.0,,,,,,,,40.89,,ENE,29.58,29.49,,Clear
KIGQ,10/01/2015 10:15 UTC,30.25,50.0,41.0,71.08,9.22,50.0,17.27,,,,,1.0,,,,10.0,,,,,,,,40.9,,NE,29.59,29.52,,Clear
KIGQ,10/01/2015 10:35 UTC,30.25,50.0,42.8,76.18,10.36,50.0,,,,,,1.0,,,,10.0,,,,,,,,42.72,,NE,29.59,29.47,,Clear
KIGQ,10/01/2015 10:55 UTC,30.25,50.0,42.8,76.18,8.05,40.0,,,950.0,,,601.0,800.0,,,10.0,,,,,,,,42.72,,NE,29.59,29.47,,N/A
KIGQ,10/01/2015 11:15 UTC,30.26,50.0,42.8,76.18,8.05,40.0,16.11,,,,,1.0,240.0,,,10.0,,,,,,,,42.72,,NE,29.6,29.48,,N/A
KIGQ,10/01/2015 11:35 UTC,30.26,50.0,42.8,76.18,10.36,50.0,,,,,,1.0,,,,10.0,,,,,,,,42.72,,NE,29.6,29.48,,Clear
KIGQ,10/01/2015 11:55 UTC,30.26,50.0,42.8,76.18,9.22,40.0,,,1000.0,,,601.0,900.0,,,10.0,,,50.9,49.64,,,,42.72,,NE,29.6,29.48,,N/A
KIGQ,10/01/2015 12:15 UTC,30.27,50.0,42.8,76.18,10.36,40.0,17.27,,,,,391.0,,,,10.0,,,,,,,,42.72,,NE,29.61,29.49,,Clear
KIGQ,10/01/2015 12:35 UTC,30.27,51.8,42.8,71.27,10.36,50.0,16.11,,,,,391.0,,,,10.0,,,,,,,,42.7,,NE,29.61,29.48,,Clear
KIGQ,10/01/2015 12:55 UTC,30.27,51.8,42.8,71.27,13.8,40.0,,,1300.0,,,701.0,850.0,,,10.0,,,,,,,,42.7,,NE,29.61,29.48,,N/A
KIGQ,10/01/2015 13:15 UTC,30.27,53.6,42.8,66.71,13.8,50.0,20.71,,,,,381.0,900.0,,,10.0,,,,,,,,42.69,,NE,29.61,29.46,,N/A
KIGQ,10/01/2015 13:35 UTC,30.27,53.6,42.8,66.71,18.41,60.0,21.85,,,,,1.0,900.0,,,10.0,,,,,,,,42.69,,ENE,29.61,29.46,,N/A
KIGQ,10/01/2015 13:55 UTC,30.27,53.6,42.8,66.71,16.11,60.0,21.85,,1300.0,,,751.0,900.0,,,10.0,,,,,,,,42.69,,ENE,29.61,29.46,,N/A
