# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,09/01/2015 00:15 UTC,30.01,78.8,69.8,74.02,4.61,190.0,,,,,,432.0,,,,10.0,,,,,,,,69.81,,S,29.36,27.63,,Partly Cloudy
KIGQ,09/01/2015 00:35 UTC,30.02,77.0,69.8,78.54,3.44,200.0,,,,,,432.0,,,,10.0,,,,,,,,69.8,,SSW,29.37,27.66,,Partly Cloudy
KIGQ,09/01/2015 00:55 UTC,30.02,75.2,68.0,78.39,3.44,190.0,,,550.0,,,1001.0,490.0,,,10.0,,,,,,,,67.99,,S,29.37,27.82,,N/A
KIGQ,09/01/2015 01:15 UTC,30.03,75.2,68.0,78.39,4.61,180.0,,,,,,1.0,550.0,,,10.0,,,,,,,,67.99,,S,29.38,27.83,,N/A
KIGQ,09/01/2015 01:35 UTC,30.04,73.4,68.0,83.25,4.61,180.0,,,,,,471.0,500.0,,,10.0,,,,,,,,67.99,,S,29.39,27.86,,N/A
KIGQ,09/01/2015 01:55 UTC,30.04,73.4,68.0,83.25,0.0,0.0,,,2500.0,,,901.0,1200.0,,,10.0,,,,,,,,67.99,,N,29.39,27.86,,N/A
KIGQ,09/01/2015 02:15 UTC,30.04,73.4,68.0,83.25,3.44,180.0,,,,,,901.0,1100.0,,,10.0,,,,,,,,67.99,,S,29.39,27.86,,N/A
KIGQ,09/01/2015 02:35 UTC,30.05,73.4,69.8,88.54,0.0,0.0,,,500.0,,,401.0,460.0,,,10.0,,,,,,,,69.79,,N,29.4,27.74,,N/A
KIGQ,09/01/2015 02:55 UTC,30.05,73.4,69.8,88.54,0.0,0.0,,,,,,1001.0,,,,10.0,,,,,,,,69.79,,N,29.4,27.74,,Clear
KIGQ,09/01/2015 03:15 UTC,30.05,73.4,69.8,88.54,3.44,200.0,,,,,,1101.0,1000.0,,,10.0,,,,,,,,69.79,,SSW,29.4,27.74,,N/A
KIGQ,09/01/2015 03:35 UTC,30.05,69.8,68.0,94.03,3.44,190.0,,,,,,1.0,,,,7.0,,,,,,,,67.99,,S,29.4,27.92,,Clear
KIGQ,09/01/2015 03:55 UTC,30.05,71.6,68.0,88.46,3.44,180.0,,,2500.0,,,1101.0,1500.0,,,7.0,,,,,,,,67.99,,S,29.4,27.9,,N/A
KIGQ,09/01/2015 04:15 UTC,30.05,71.6,68.0,88.46,3.44,180.0,,,380.0,,,1.0,320.0,,,7.0,,,,,,,,67.99,,S,29.4,27.9,,N/A
KIGQ,09/01/2015 04:35 UTC,30.05,71.6,68.0,88.46,0.0,0.0,,,490.0,,,21.0,390.0,,,10.0,,,,,,,,67.99,,N,29.4,27.9,,N/A
