# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,12/01/2015 00:15 UTC,29.96,44.6,33.8,65.6,8.05,110.0,,,,,,214.0,,,,10.0,,,,,2100.0,,,33.67,41.88,ESE,29.31,29.43,,Overcast
KIGQ,12/01/2015 00:35 UTC,29.96,44.6,33.8,65.6,11.5,110.0,19.57,2.0,,,,214.0,,,,10.0,,,,,2100.0,,,33.67,40.61,ESE,29.31,29.43,,Drizzle
KIGQ,12/01/2015 00:55 UTC,29.95,44.6,33.8,65.6,12.66,120.0,17.27,,,,,214.0,,,,10.0,,,,,2100.0,,,33.67,40.25,ESE,29.3,29.42,,Overcast
KIGQ,12/01/2015 01:15 UTC,29.95,44.6,33.8,65.6,12.66,120.0,19.57,,,,,194.0,,,,10.0,,,,,1900.0,,,33.67,40.25,ESE,29.3,29.42,,Overcast
KIGQ,12/01/2015 01:35 UTC,29.95,44.6,33.8,65.6,12.66,130.0,25.32,,,,,194.0,,,,10.0,,,,,1900.0,,,33.67,40.25,SE,29.3,29.42,,Overcast
KIGQ,12/01/2015 01:55 UTC,29.94,44.6,35.6,70.47,17.27,140.0,25.32,13.0,,,,174.0,,,,10.0,,,,,1700.0,,,35.49,39.07,SE,29.29,29.37,,Light Rain
KIGQ,12/01/2015 02:15 UTC,29.93,42.8,35.6,75.5,13.8,130.0,19.57,,,,,174.0,,,,10.0,,,,,1700.0,,,35.51,37.73,SE,29.28,29.38,,Overcast
KIGQ,12/01/2015 02:35 UTC,29.93,42.8,35.6,75.5,16.11,140.0,23.02,1.0,,,,174.0,,,,10.0,,,,,1700.0,,,35.51,37.11,SE,29.28,29.38,,Rain
KIGQ,12/01/2015 02:55 UTC,29.92,42.8,37.4,81.06,17.27,130.0,,13.0,,,,174.0,,,,10.0,,,,,1700.0,,,37.33,36.83,SE,29.27,29.33,,Light Rain
KIGQ,12/01/2015 03:15 UTC,29.91,42.8,37.4,81.06,11.5,140.0,20.71,,,,,154.0,,,,10.0,,,,,1500.0,,,37.33,38.44,SE,29.26,29.32,,Overcast
KIGQ,12/01/2015 03:35 UTC,29.9,42.8,39.2,86.99,12.66,130.0,21.85,,,,,154.0,,,,10.0,,,,,1500.0,,,39.15,38.06,SE,29.25,29.27,,Overcast
KIGQ,12/01/2015 03:55 UTC,29.89,42.8,39.2,86.99,11.5,130.0,19.57,,,,,154.0,,,,10.0,,,,,1500.0,,,39.15,38.44,SE,29.24,29.26,,Overcast
KIGQ,12/01/2015 04:15 UTC,29.89,42.8,39.2,86.99,13.8,140.0,18.41,,,,,134.0,,,,10.0,,,,,1300.0,,,39.15,37.73,SE,29.24,29.26,,Overcast
KIGQ,12/01/2015 04:35 UTC,29.88,42.8,39.2,86.99,12.66,130.0,16.11,,,,,134.0,,,,10.0,,,,,1300.0,,,39.15,38.06,SE,29.23,29.25,,Overcast
KIGQ,12/01/2015 04:55 UTC,29.88,42.8,39.2,86.99,13.8,140.0,19.57,,,,,134.0,,,,7.0,,,,,1300.0,,,39.15,37.73,SE,29.23,29.25,,Overcast
KIGQ,12/01/2015 05:15 UTC,29.89,42.8,39.2,86.99,12.66,170.0,,17.0,,,,134.0,,,,7.0,,,,,1300.0,,,39.15,38.06,S,29.24,29.26,,Light Drizzle
KIGQ,12/01/2015 05:35 UTC,29.88,42.8,39.2,86.99,10.36,150.0,,13.0,,,,94.0,,,,4.0,,,,,900.0,,,39.15,38.83,SSE,29.23,29.25,,Light Rain
KIGQ,12/01/2015 05:55 UTC,29.87,42.8,41.0,93.3,8.05,140.0,,2.0,,,,74.0,,,,4.0,,,44.6,41.9,700.0,46.04,35.06,40.98,39.76,SE,29.22,29.2,,Drizzle
KIGQ,12/01/2015 06:15 UTC,29.87,42.8,41.0,93.3,6.91,140.0,,31.0,,,,54.0,,,,3.0,,,,,500.0,,,40.98,,SE,29.22,29.2,,Mist
KIGQ,12/01/2015 06:35 UTC,29.87,42.8,41.0,93.3,8.05,150.0,,17.0,,,,54.0,,,,4.0,,,,,500.0,,,40.98,39.76,SSE,29.22,29.2,,Light Drizzle
KIGQ,12/01/2015 06:55 UTC,29.86,42.8,41.0,93.3,6.91,140.0,,2.0,,,,54.0,,,,3.0,,,,,500.0,,,40.98,,SE,29.21,29.19,,Drizzle
KIGQ,12/01/2015 07:15 UTC,29.84,42.8,41.0,93.3,8.05,140.0,,,,,,54.0,,,,2.5,,,,,500.0,,,40.98,39.76,SE,29.19,29.17,,Overcast
KIGQ,12/01/2015 07:35 UTC,29.84,42.8,41.0,93.3,6.91,140.0,,,,,,54.0,,,,3.0,,,,,500.0,,,40.98,,SE,29.19,29.17,,Overcast
KIGQ,12/01/2015 07:55 UTC,29.83,42.8,41.0,93.3,8.05,150.0,,2.0,,,,54.0,,,,2.5,,,,,500.0,,,40.98,39.76,SSE,29.18,29.16,,Drizzle
KIGQ,12/01/2015 08:15 UTC,29.83,42.8,42.8,100.0,8.05,140.0,,,,,,54.0,,,,3.0,,,,,500.0,,,42.8,39.76,SE,29.18,29.11,,Overcast
KIGQ,12/01/2015 08:35 UTC,29.83,42.8,42.8,100.0,6.91,160.0,,,,,,54.0,,,,4.0,,,,,500.0,,,42.8,,SSE,29.18,29.11,,Overcast
KIGQ,12/01/2015 08:55 UTC,29.83,42.8,42.8,100.0,5.75,160.0,,18.0,,,,54.0,,,,4.0,,,,,500.0,,,42.8,,SSE,29.18,29.11,,Heavy Drizzle
KIGQ,12/01/2015 09:15 UTC,29.82,42.8,42.8,100.0,3.44,170.0,,1.0,,,,54.0,,,,3.0,,,,,500.0,,,42.8,,S,29.17,29.1,,Rain
