# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,03/01/2014 00:15 UTC,29.34,28.4,,50.09,9.22,160.0,,,,,,1201.0,900.0,,,10.0,,,,,,,,11.98,22.18,SSE,28.7,29.15,,N/A
KIGQ,03/01/2014 00:35 UTC,29.35,28.22,,50.46,5.75,160.0,,,,,,1.0,,,,10.0,,,,,,,,11.98,,SSE,28.71,29.16,,Clear
KIGQ,03/01/2014 00:55 UTC,29.35,28.58,,49.72,6.91,160.0,,,,,,211.0,550.0,,,10.0,,,,,,,,11.98,,SSE,28.71,29.16,,N/A
KIGQ,03/01/2014 01:15 UTC,29.35,28.76,,49.35,4.61,160.0,,,,,,1101.0,,,,10.0,,,,,,,,11.97,,SSE,28.71,29.16,,Clear
KIGQ,03/01/2014 01:35 UTC,29.35,28.94,,50.58,9.22,160.0,,,,,,1201.0,,,,10.0,,,,,,,,12.7,22.82,SSE,28.71,29.15,,Clear
KIGQ,03/01/2014 01:55 UTC,29.35,28.94,,50.98,8.05,170.0,,,,,,1.0,,,,10.0,,,,,,,,12.88,23.48,S,28.71,29.15,,Clear
KIGQ,03/01/2014 02:15 UTC,29.35,28.76,,53.02,11.5,180.0,,,,,,801.0,,,,10.0,,,,,,,,13.61,21.49,S,28.71,29.15,,Clear
KIGQ,03/01/2014 02:35 UTC,29.35,28.58,,54.26,8.05,170.0,,,,,,701.0,800.0,,,10.0,,,,,,,,13.97,23.06,S,28.71,29.15,,N/A
KIGQ,03/01/2014 02:55 UTC,29.36,28.4,,58.68,10.36,180.0,,,,,,441.0,,,,10.0,,,,,,,,15.61,21.59,S,28.72,29.14,,Clear
KIGQ,03/01/2014 03:15 UTC,29.36,28.4,,58.68,9.22,170.0,,,,,,601.0,,,,10.0,,,,,,,,15.61,22.18,S,28.72,29.14,,Clear
KIGQ,03/01/2014 03:35 UTC,29.36,28.58,,56.0,10.36,180.0,,,,,,601.0,,,,10.0,,,,,,,,14.7,21.8,S,28.72,29.15,,Clear
KIGQ,03/01/2014 03:55 UTC,29.36,29.12,,55.65,9.22,180.0,,,,,,1202.0,,,,10.0,,,,,,,,15.06,23.03,S,28.72,29.15,,Partly Cloudy
KIGQ,03/01/2014 04:15 UTC,29.37,29.12,,55.65,3.44,200.0,,,,,,1202.0,,,,10.0,,,,,,,,15.06,,SSW,28.73,29.16,,Partly Cloudy
KIGQ,03/01/2014 04:35 UTC,29.36,29.12,,56.53,5.75,170.0,,,,,,1103.0,,,,10.0,,,,,11000.0,,,15.42,,S,28.72,29.14,,Mostly Cloudy
KIGQ,03/01/2014 04:55 UTC,29.36,29.3,,55.67,5.75,170.0,,,,,,1103.0,,,,10.0,,,,,11000.0,,,15.24,,S,28.72,29.14,,Mostly Cloudy
KIGQ,03/01/2014 05:15 UTC,29.35,28.58,,57.79,5.75,180.0,,,,,,1102.0,,,,10.0,,,,,,,,15.43,,S,28.71,29.14,,Partly Cloudy
KIGQ,03/01/2014 05:35 UTC,29.35,27.32,,60.39,4.61,180.0,,,,,,601.0,,,,10.0,,,,,,,,15.26,,S,28.71,29.14,,Clear
KIGQ,03/01/2014 05:55 UTC,29.36,27.5,,60.42,3.44,190.0,,,,,,1203.0,,,,10.0,,,29.84,26.78,12000.0,29.84,1.94,15.44,,S,28.72,29.15,,Mostly Cloudy
KIGQ,03/01/2014 06:15 UTC,29.35,28.04,,60.5,4.61,180.0,,,,,,1204.0,,,,10.0,,,,,12000.0,,,15.98,,S,28.71,29.13,,Overcast
KIGQ,03/01/2014 06:35 UTC,29.35,27.86,,60.47,3.44,190.0,,,,,,1203.0,,,,10.0,,,,,12000.0,,,15.8,,S,28.71,29.14,,Mostly Cloudy
KIGQ,03/01/2014 06:55 UTC,29.35,27.32,,61.35,3.44,200.0,,,,,,1202.0,,,,10.0,,,,,,,,15.63,,SSW,28.71,29.14,,Partly Cloudy
KIGQ,03/01/2014 07:15 UTC,29.35,26.78,,61.27,4.61,200.0,,,,,,1202.0,,,,10.0,,,,,,,,15.08,,SSW,28.71,29.15,,Partly Cloudy
KIGQ,03/01/2014 07:35 UTC,29.35,26.6,,58.41,3.44,180.0,,,,,,1202.0,,,,10.0,,,,,,,,13.81,,S,28.71,29.16,,Partly Cloudy
KIGQ,03/01/2014 07:55 UTC,29.36,26.06,,63.13,0.0,0.0,,,,,,653.0,,,,10.0,,,,,6500.0,,,15.09,,N,28.72,29.16,,Mostly Cloudy
KIGQ,03/01/2014 08:15 UTC,29.37,26.96,,61.3,10.36,320.0,,,,,,654.0,,,,10.0,,,,,6500.0,,,15.27,19.87,NW,28.73,29.16,,Overcast
KIGQ,03/01/2014 08:35 UTC,29.37,26.96,,60.34,3.44,320.0,,,,,,652.0,1203.0,,,10.0,,,,,12000.0,,,14.9,,NW,28.73,29.17,,Mostly Cloudy
KIGQ,03/01/2014 08:55 UTC,29.38,26.06,,64.63,4.61,320.0,,,,,,653.0,1203.0,,,10.0,,,,,6500.0,,,15.64,,NW,28.74,29.18,,Mostly Cloudy
KIGQ,03/01/2014 09:20 UTC,29.37,25.88,,69.86,0.0,0.0,,,,,,654.0,,,,10.0,,,,,6500.0,,,17.28,,N,28.73,29.15,,Overcast
KIGQ,03/01/2014 09:35 UTC,29.37,25.7,,73.74,0.0,0.0,,,,,,654.0,,,,10.0,,,,,6500.0,,,18.38,,N,28.73,29.15,,Overcast
KIGQ,03/01/2014 09:55 UTC,29.37,26.78,,69.97,5.75,170.0,,,,,,654.0,,,,10.0,,,,,6500.0,,,18.18,,S,28.73,29.14,,Overcast
KIGQ,03/01/2014 10:15 UTC,29.38,27.86,,65.38,3.44,180.0,,,,,,654.0,,,,10.0,,,,,6500.0,,,17.62,,S,28.74,29.15,,Overcast
KIGQ,03/01/2014 10:35 UTC,29.39,27.5,,70.6,0.0,0.0,,,,,,654.0,,,,10.0,,,,,6500.0,,,19.09,,N,28.75,29.15,,Overcast
KIGQ,03/01/2014 10:55 UTC,29.39,27.86,,67.97,0.0,0.0,,,654.0,,,402.0,502.0,,,10.0,,,,,6500.0,,,18.54,,N,28.75,29.15,,Overcast
KIGQ,03/01/2014 11:15 UTC,29.39,28.04,,69.05,0.0,0.0,,,654.0,,,442.0,553.0,,,10.0,,,,,5500.0,,,19.08,,N,28.75,29.15,,Overcast
KIGQ,03/01/2014 11:35 UTC,29.41,28.04,,71.76,3.44,310.0,,,654.0,,,223.0,293.0,,,10.0,,,,,2200.0,,,19.99,,NW,28.77,29.16,,Overcast
KIGQ,03/01/2014 11:55 UTC,29.43,28.4,,68.56,3.44,340.0,,,,,,204.0,,,,10.0,,,28.4,25.34,2000.0,,,19.26,,NNW,28.79,29.19,,Overcast
KIGQ,03/01/2014 12:15 UTC,29.43,29.12,,70.79,5.75,360.0,,,,,,184.0,,,,10.0,,,,,1800.0,,,20.71,,N,28.79,29.17,,Overcast
KIGQ,03/01/2014 12:35 UTC,29.44,27.32,,85.44,10.36,10.0,,41.0,,,,83.0,164.0,,,4.0,,,,,800.0,,,23.48,20.3,N,28.8,29.16,,Unknown Precip
