# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,07/01/2016 00:15 UTC,29.93,75.2,55.4,50.25,10.36,200.0,,,,,,1103.0,,,,10.0,,,,,11000.0,,,55.38,,SSW,29.28,28.47,,Mostly Cloudy
KIGQ,07/01/2016 00:35 UTC,29.94,73.94,55.4,53.36,10.36,190.0,,,,,,502.0,1102.0,,,10.0,,,,,,,,55.87,,S,29.29,28.46,,Partly Cloudy
KIGQ,07/01/2016 00:55 UTC,29.94,73.76,55.4,53.36,10.36,220.0,,,,,,504.0,,,,10.0,,,,,5000.0,,,55.7,,SW,29.29,28.47,,Overcast
KIGQ,07/01/2016 01:15 UTC,29.94,72.68,55.76,53.36,6.91,220.0,,,,,,483.0,553.0,,,10.0,,,,,4800.0,,,54.69,,SW,29.29,28.53,,Mostly Cloudy
KIGQ,07/01/2016 01:35 UTC,29.93,71.78,56.3,58.22,4.61,210.0,,,,,,462.0,553.0,,,10.0,,,,,5500.0,,,56.26,,SSW,29.28,28.45,,Mostly Cloudy
KIGQ,07/01/2016 01:55 UTC,29.93,70.34,57.2,64.32,5.75,190.0,,,,,,444.0,,,,10.0,,,,,4400.0,,,57.67,,S,29.28,28.4,,Overcast
KIGQ,07/01/2016 02:15 UTC,29.92,70.16,57.56,64.32,5.75,190.0,,,,,,422.0,504.0,,,10.0,,,,,5000.0,,,57.5,,S,29.27,28.4,,Overcast
KIGQ,07/01/2016 02:35 UTC,29.93,70.7,58.1,64.43,4.61,200.0,,,504.0,,,383.0,463.0,,,10.0,,,,,3800.0,,,58.06,,SSW,29.28,28.38,,Overcast
KIGQ,07/01/2016 02:55 UTC,29.93,71.06,58.1,64.54,4.61,210.0,,,,,,404.0,,,,10.0,,,,,4000.0,,,58.45,,SSW,29.28,28.35,,Overcast
KIGQ,07/01/2016 03:15 UTC,29.92,70.16,58.64,68.61,5.75,190.0,,,,,,424.0,,,,10.0,,,,,4200.0,,,59.31,,S,29.27,28.31,,Overcast
KIGQ,07/01/2016 03:35 UTC,29.92,69.98,58.46,66.89,3.44,190.0,,,,,,424.0,,,,10.0,,,,,4200.0,,,58.42,,S,29.27,28.35,,Overcast
