# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,01/01/2016 00:15 UTC,30.28,26.6,19.4,73.84,9.22,260.0,,,,,,224.0,,,,10.0,,,,,2200.0,,,19.28,20.04,W,29.62,30.04,,Overcast
KIGQ,01/01/2016 00:35 UTC,30.29,26.6,19.4,73.84,18.41,270.0,23.02,,,,,224.0,,,,10.0,,,,,2200.0,,,19.28,16.27,W,29.63,30.05,,Overcast
KIGQ,01/01/2016 00:55 UTC,30.29,26.6,19.4,73.84,12.66,260.0,19.57,,,,,223.0,,,,10.0,,,,,2200.0,,,19.28,18.36,W,29.63,30.05,,Mostly Cloudy
KIGQ,01/01/2016 01:15 UTC,30.29,26.6,19.4,73.84,12.66,260.0,,,,,,223.0,,,,10.0,,,,,2200.0,,,19.28,18.36,W,29.63,30.05,,Mostly Cloudy
KIGQ,01/01/2016 01:35 UTC,30.29,24.8,19.4,79.58,10.36,260.0,,,,,,202.0,,,,10.0,,,,,,,,19.31,17.28,W,29.63,30.06,,Partly Cloudy
KIGQ,01/01/2016 01:55 UTC,30.3,24.8,19.4,79.58,10.36,260.0,,,,,,1.0,,,,10.0,,,,,,,,19.31,17.28,W,29.64,30.07,,Clear
KIGQ,01/01/2016 02:15 UTC,30.29,24.8,19.4,79.58,9.22,240.0,,,,,,1.0,,,,10.0,,,,,,,,19.31,17.9,WSW,29.63,30.06,,Clear
KIGQ,01/01/2016 02:35 UTC,30.3,24.8,19.4,79.58,8.05,240.0,,,,,,1.0,,,,10.0,,,,,,,,19.31,18.62,WSW,29.64,30.07,,Clear
KIGQ,01/01/2016 02:55 UTC,30.3,23.0,19.4,85.82,6.91,240.0,,,,,,1.0,,,,10.0,,,,,,,,19.34,,WSW,29.64,30.08,,Clear
KIGQ,01/01/2016 03:15 UTC,30.3,23.0,19.4,85.82,8.05,240.0,,,,,,202.0,,,,10.0,,,,,,,,19.34,16.5,WSW,29.64,30.08,,Partly Cloudy
KIGQ,01/01/2016 03:35 UTC,30.29,23.0,19.4,85.82,6.91,240.0,,,,,,503.0,,,,10.0,,,,,5000.0,,,19.34,,WSW,29.63,30.07,,Mostly Cloudy
KIGQ,01/01/2016 03:55 UTC,30.29,24.8,19.4,79.58,9.22,230.0,,,,,,504.0,,,,10.0,,,,,5000.0,,,19.31,17.9,SW,29.63,30.06,,Overcast
KIGQ,01/01/2016 04:15 UTC,30.27,24.8,19.4,79.58,11.5,230.0,,,,,,464.0,,,,10.0,,,,,4600.0,,,19.31,16.71,SW,29.61,30.04,,Overcast
KIGQ,01/01/2016 04:35 UTC,30.27,24.8,19.4,79.58,9.22,230.0,,,,,,464.0,,,,10.0,,,,,4600.0,,,19.31,17.9,SW,29.61,30.04,,Overcast
KIGQ,01/01/2016 04:55 UTC,30.27,24.8,19.4,79.58,10.36,230.0,,,,,,464.0,,,,10.0,,,,,4600.0,,,19.31,17.28,SW,29.61,30.04,,Overcast
KIGQ,01/01/2016 05:15 UTC,30.26,24.8,19.4,79.58,8.05,220.0,,,,,,424.0,,,,10.0,,,,,4200.0,,,19.31,18.62,SW,29.6,30.03,,Overcast
KIGQ,01/01/2016 05:35 UTC,30.26,24.8,17.6,73.65,8.05,220.0,,,,,,403.0,,,,10.0,,,,,4000.0,,,17.48,18.62,SW,29.6,30.05,,Mostly Cloudy
KIGQ,01/01/2016 05:55 UTC,30.25,24.8,17.6,73.65,9.22,220.0,,,,,,382.0,,,,10.0,,,27.14,23.36,,30.56,23.36,17.48,17.9,SW,29.59,30.04,,Partly Cloudy
KIGQ,01/01/2016 06:15 UTC,30.24,23.0,19.4,85.82,8.05,220.0,,,,,,1.0,,,,10.0,,,,,,,,19.34,16.5,SW,29.58,30.02,,Clear
KIGQ,01/01/2016 06:35 UTC,30.23,23.0,17.6,79.42,12.66,230.0,,,,,,1.0,,,,10.0,,,,,,,,17.51,13.99,SW,29.57,30.02,,Clear
KIGQ,01/01/2016 06:55 UTC,30.23,24.8,17.6,73.65,11.5,250.0,,,,,,502.0,,,,10.0,,,,,,,,17.48,16.71,WSW,29.57,30.02,,Partly Cloudy
KIGQ,01/01/2016 07:15 UTC,30.23,24.8,17.6,73.65,14.97,260.0,,,,,,1.0,,,,10.0,,,,,,,,17.48,15.22,W,29.57,30.02,,Clear
KIGQ,01/01/2016 07:35 UTC,30.23,23.0,17.6,79.42,12.66,260.0,,,,,,202.0,,,,10.0,,,,,,,,17.51,13.99,W,29.57,30.02,,Partly Cloudy
KIGQ,01/01/2016 07:55 UTC,30.22,23.0,17.6,79.42,16.11,270.0,,,,,,1.0,,,,10.0,,,,,,,,17.51,12.57,W,29.56,30.01,,Clear
KIGQ,01/01/2016 08:15 UTC,30.22,23.0,15.8,73.45,12.66,260.0,,,,,,1.0,,,,10.0,,,,,,,,15.68,13.99,W,29.56,30.03,,Clear
KIGQ,01/01/2016 08:35 UTC,30.22,23.0,15.8,73.45,13.8,260.0,18.41,,,,,1.0,,,,10.0,,,,,,,,15.68,13.48,W,29.56,30.03,,Clear
KIGQ,01/01/2016 08:55 UTC,30.22,23.0,14.0,67.88,17.27,270.0,25.32,,,,,1.0,,,,10.0,,,,,,,,13.85,12.15,W,29.56,30.04,,Clear
KIGQ,01/01/2016 09:15 UTC,30.21,23.0,14.0,67.88,14.97,280.0,,,,,,1.0,,,,10.0,,,,,,,,13.85,13.01,W,29.55,30.03,,Clear
KIGQ,01/01/2016 09:35 UTC,30.21,21.2,15.8,79.26,11.5,260.0,,,,,,1.0,,,,10.0,,,,,,,,15.71,12.36,W,29.55,30.03,,Clear
KIGQ,01/01/2016 09:55 UTC,30.21,21.2,14.0,73.25,16.11,270.0,25.32,,,,,202.0,,,,10.0,,,,,,,,13.88,10.34,W,29.55,30.04,,Partly Cloudy
KIGQ,01/01/2016 10:15 UTC,30.21,21.2,14.0,73.25,14.97,270.0,20.71,,,,,202.0,,,,10.0,,,,,,,,13.88,10.79,W,29.55,30.04,,Partly Cloudy
KIGQ,01/01/2016 10:35 UTC,30.21,21.2,14.0,73.25,13.8,270.0,21.85,,,,,203.0,,,,10.0,,,,,2000.0,,,13.88,11.28,W,29.55,30.04,,Mostly Cloudy
