# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,05/01/2012 00:15 UTC,29.26,57.92,,94.33,4.61,60.0,,31.0,,,,123.0,174.0,,,2.0,,,,,1200.0,,,56.28,,ENE,28.62,27.93,,Mist
KIGQ,05/01/2012 00:35 UTC,29.27,55.22,,95.52,5.75,70.0,,1.0,,,,134.0,,,,1.25,,,,,1300.0,,,53.95,,ENE,28.63,28.07,,Rain
KIGQ,05/01/2012 00:55 UTC,29.28,54.14,,98.05,3.44,60.0,,13.0,,,,104.0,,,,2.5,,,,,1000.0,,,53.6,,ENE,28.64,28.11,,Light Rain
KIGQ,05/01/2012 01:15 UTC,29.28,54.14,,98.05,0.0,0.0,,1.0,,,,74.0,,,,2.0,,,,,700.0,,,53.6,,N,28.64,28.11,,Rain
KIGQ,05/01/2012 01:35 UTC,29.29,54.14,,98.05,0.0,0.0,,31.0,,,,74.0,,,,2.5,,,,,700.0,,,53.6,,N,28.65,28.12,,Mist
KIGQ,05/01/2012 01:55 UTC,29.29,54.5,,97.41,0.0,0.0,,31.0,,,,74.0,,,,2.5,,,,,700.0,,,53.77,,N,28.65,28.11,,Mist
KIGQ,05/01/2012 02:15 UTC,29.3,54.5,,97.41,0.0,0.0,,2.0,,,,54.0,,,,2.0,,,,,500.0,,,53.77,,N,28.66,28.12,,Drizzle
KIGQ,05/01/2012 02:35 UTC,29.31,54.5,,98.05,0.0,0.0,,2.0,,,,54.0,,,,2.0,,,,,500.0,,,53.95,,N,28.67,28.12,,Drizzle
KIGQ,05/01/2012 02:55 UTC,29.32,54.5,,98.05,0.0,0.0,,13.0,,,,54.0,,,,2.0,,,,,500.0,,,53.95,,N,28.68,28.13,,Light Rain
