# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,11/01/2017 00:15 UTC,30.13,35.78,28.22,73.7,3.44,200.0,,,,,,1102.0,,,,10.0,,KIGQ 010015Z AUTO 20003KT 10SM SCT110 02/M02 A3013 RMK AO2  T00211021,,,,,,28.11,,SSW,29.47,29.74,,Partly Cloudy
KIGQ,11/01/2017 00:35 UTC,30.13,35.42,28.4,75.32,4.61,190.0,,,,,,1202.0,,,,10.0,,KIGQ 010035Z AUTO 19004KT 10SM SCT120 02/M02 A3013 RMK AO2  T00191020,,,,,,28.3,,S,29.47,29.74,,Partly Cloudy
KIGQ,11/01/2017 00:55 UTC,30.13,34.7,28.22,76.93,3.44,180.0,,,,,,1202.0,,,,10.0,,KIGQ 010055Z AUTO 18003KT 10SM SCT120 02/M02 A3013 RMK AO2  T00151021,,,,,,28.12,,S,29.47,29.75,,Partly Cloudy
KIGQ,11/01/2017 01:15 UTC,30.12,34.88,27.86,75.26,4.61,170.0,,,,,,1102.0,,,,10.0,,KIGQ 010115Z AUTO 17004KT 10SM SCT110 02/M02 A3012 RMK AO2  T00161023,,,,,,27.75,,S,29.47,29.75,,Partly Cloudy
KIGQ,11/01/2017 01:35 UTC,30.12,34.7,28.4,77.5,4.61,190.0,,,,,,1103.0,,,,10.0,,KIGQ 010135Z AUTO 19004KT 10SM BKN110 02/M02 A3012 RMK AO2  T00151020,,,11000.0,,,28.3,,S,29.47,29.74,,Mostly Cloudy
KIGQ,11/01/2017 01:55 UTC,30.11,34.7,28.4,77.5,4.61,140.0,,,,,,1104.0,,,,10.0,,KIGQ 010155Z AUTO 14004KT 10SM OVC110 02/M02 A3011 RMK AO2  T00151020,,,11000.0,,,28.3,,SE,29.46,29.73,,Overcast
KIGQ,11/01/2017 02:15 UTC,30.09,35.6,27.68,72.6,4.61,140.0,,,,,,1003.0,,,,10.0,,KIGQ 010215Z AUTO 14004KT 10SM BKN100 02/M02 A3009 RMK AO2  T00201024,,,10000.0,,,27.56,,SE,29.44,29.72,,Mostly Cloudy
KIGQ,11/01/2017 02:35 UTC,30.1,35.06,27.5,73.62,5.75,170.0,,,,,,1002.0,,,,10.0,,KIGQ 010235Z AUTO 17005KT 10SM SCT100 02/M02 A3010 RMK AO2  T00171025,,,,,,27.38,,S,29.45,29.73,,Partly Cloudy
KIGQ,11/01/2017 02:55 UTC,30.11,34.16,28.76,80.37,3.44,200.0,,,,,,1002.0,1203.0,,,10.0,,KIGQ 010255Z AUTO 20003KT 10SM SCT100 BKN120 01/M02 A3011 RMK AO2  T00121018,,,12000.0,,,28.68,,SSW,29.46,29.73,,Mostly Cloudy
KIGQ,11/01/2017 03:15 UTC,30.12,34.7,28.58,78.08,4.61,200.0,,,,,,1204.0,,,,10.0,,KIGQ 010315Z AUTO 20004KT 10SM OVC120 02/M02 A3012 RMK AO2  T00151019,,,12000.0,,,28.49,,SSW,29.47,29.74,,Overcast
KIGQ,11/01/2017 03:35 UTC,30.11,33.8,29.12,82.75,4.61,180.0,,,,,,1202.0,,,,10.0,,KIGQ 010335Z AUTO 18004KT 10SM SCT120 01/M02 A3011 RMK AO2  T00101016,,,,,,29.05,,S,29.46,29.73,,Partly Cloudy
KIGQ,11/01/2017 03:55 UTC,30.11,34.34,28.58,79.21,4.61,200.0,,,,,,1203.0,,,,10.0,,KIGQ 010355Z AUTO 20004KT 10SM BKN120 01/M02 A3011 RMK AO2  T00131019,,,12000.0,,,28.49,,SSW,29.46,29.73,,Mostly Cloudy
KIGQ,11/01/2017 04:15 UTC,30.12,35.06,28.76,77.54,4.61,200.0,,,,,,1104.0,,,,10.0,,KIGQ 010415Z AUTO 20004KT 10SM OVC110 02/M02 A3012 RMK AO2  T00171018,,,11000.0,,,28.66,,SSW,29.47,29.74,,Overcast
KIGQ,11/01/2017 04:35 UTC,30.11,34.7,29.48,81.01,3.44,190.0,,,,,,1104.0,,,,10.0,,KIGQ 010435Z AUTO 19003KT 10SM OVC110 02/M01 A3011 RMK AO2  T00151014,,,11000.0,,,29.4,,S,29.46,29.72,,Overcast
KIGQ,11/01/2017 04:55 UTC,30.11,34.16,29.3,82.17,4.61,180.0,,,,,,1104.0,,,,10.0,,KIGQ 010455Z AUTO 18004KT 10SM OVC110 01/M01 A3011 RMK AO2  T00121015,,,11000.0,,,29.22,,S,29.46,29.72,,Overcast
KIGQ,11/01/2017 05:15 UTC,30.11,34.7,28.4,77.5,4.61,180.0,,,,,,1104.0,,,,10.0,,KIGQ 010515Z AUTO 18004KT 10SM OVC110 02/M02 A3011 RMK AO2  T00151020,,,11000.0,,,28.3,,S,29.46,29.73,,Overcast
KIGQ,11/01/2017 05:35 UTC,30.11,34.88,28.22,76.38,6.91,170.0,,,,,,1104.0,,,,10.0,,KIGQ 010535Z AUTO 17006KT 10SM OVC110 02/M02 A3011 RMK AO2  T00161021,,,11000.0,,,28.12,,S,29.46,29.73,,Overcast
KIGQ,11/01/2017 05:55 UTC,30.1,34.88,28.4,76.95,4.61,180.0,,,,,,1104.0,,,,10.0,,KIGQ 010555Z AUTO 18004KT 10SM OVC110 02/M02 A3010 RMK AO2  T00161020 10025 20010 400490010,36.5,33.8,11000.0,40.82,33.8,28.3,,S,29.45,29.72,,Overcast
KIGQ,11/01/2017 06:15 UTC,30.09,34.7,28.76,78.66,5.75,180.0,,,,,,1104.0,,,,10.0,,KIGQ 010615Z AUTO 18005KT 10SM OVC110 02/M02 A3009 RMK AO2  T00151018,,,11000.0,,,28.67,,S,29.44,29.71,,Overcast
KIGQ,11/01/2017 06:35 UTC,30.08,34.88,28.58,77.52,6.91,170.0,,,,,,1104.0,,,,10.0,,KIGQ 010635Z AUTO 17006KT 10SM OVC110 02/M02 A3008 RMK AO2  T00161019,,,11000.0,,,28.48,,S,29.43,29.7,,Overcast
KIGQ,11/01/2017 06:55 UTC,30.08,35.06,28.58,76.97,6.91,170.0,,,,,,1104.0,,,,10.0,,KIGQ 010655Z AUTO 17006KT 10SM OVC110 02/M02 A3008 RMK AO2  T00171019,,,11000.0,,,28.48,,S,29.43,29.7,,Overcast
KIGQ,11/01/2017 07:15 UTC,30.07,35.24,28.58,76.42,5.75,170.0,,,,,,1004.0,,,,10.0,,KIGQ 010715Z AUTO 17005KT 10SM OVC100 02/M02 A3007 RMK AO2  T00181019,,,10000.0,,,28.48,,S,29.42,29.69,,Overcast
KIGQ,11/01/2017 07:35 UTC,30.07,34.88,29.3,79.84,4.61,180.0,,,,,,1004.0,,,,10.0,,KIGQ 010735Z AUTO 18004KT 10SM OVC100 02/M01 A3007 RMK AO2  T00161015,,,10000.0,,,29.21,,S,29.42,29.68,,Overcast
KIGQ,11/01/2017 07:55 UTC,30.07,34.7,29.3,80.42,4.61,180.0,,,,,,1004.0,,,,10.0,,KIGQ 010755Z AUTO 18004KT 10SM OVC100 02/M01 A3007 RMK AO2  T00151015,,,10000.0,,,29.22,,S,29.42,29.68,,Overcast
KIGQ,11/01/2017 08:15 UTC,30.06,35.06,29.3,79.27,5.75,180.0,,,,,,1004.0,,,,10.0,,KIGQ 010815Z AUTO 18005KT 10SM OVC100 02/M01 A3006 RMK AO2  T00171015,,,10000.0,,,29.21,,S,29.41,29.67,,Overcast
KIGQ,11/01/2017 08:35 UTC,30.06,35.24,29.3,78.71,4.61,190.0,,,,,,904.0,,,,10.0,,KIGQ 010835Z AUTO 19004KT 10SM OVC090 02/M01 A3006 RMK AO2  T00181015,,,9000.0,,,29.21,,S,29.41,29.67,,Overcast
KIGQ,11/01/2017 08:55 UTC,30.06,34.88,29.48,80.43,4.61,180.0,,,,,,904.0,,,,10.0,,KIGQ 010855Z AUTO 18004KT 10SM OVC090 02/M01 A3006 RMK AO2  T00161014,,,9000.0,,,29.4,,S,29.41,29.67,,Overcast
KIGQ,11/01/2017 09:15 UTC,30.06,35.42,29.3,78.14,5.75,180.0,,,,,,904.0,,,,10.0,,KIGQ 010915Z AUTO 18005KT 10SM OVC090 02/M01 A3006 RMK AO2  T00191015,,,9000.0,,,29.21,,S,29.41,29.66,,Overcast
KIGQ,11/01/2017 09:35 UTC,30.06,35.6,29.12,77.02,6.91,170.0,,,,,,904.0,,,,10.0,,KIGQ 010935Z AUTO 17006KT 10SM OVC090 02/M02 A3006 RMK AO2  T00201016,,,9000.0,,,29.02,,S,29.41,29.67,,Overcast
KIGQ,11/01/2017 09:55 UTC,30.05,35.6,28.76,75.89,4.61,170.0,,,,,,904.0,,,,10.0,,KIGQ 010955Z AUTO 17004KT 10SM OVC090 02/M02 A3005 RMK AO2  T00201018,,,9000.0,,,28.66,,S,29.4,29.66,,Overcast
KIGQ,11/01/2017 10:15 UTC,30.05,35.6,29.12,77.02,3.44,160.0,,,,,,904.0,,,,10.0,,KIGQ 011015Z AUTO 16003KT 10SM OVC090 02/M02 A3005 RMK AO2  T00201016,,,9000.0,,,29.02,,SSE,29.4,29.66,,Overcast
KIGQ,11/01/2017 10:35 UTC,30.05,35.78,28.76,75.35,4.61,160.0,,,,,,904.0,,,,10.0,,KIGQ 011035Z AUTO 16004KT 10SM OVC090 02/M02 A3005 RMK AO2  T00211018,,,9000.0,,,28.65,,SSE,29.4,29.66,,Overcast
