# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,10/01/2018 00:15 UTC,30.17,61.16,57.02,86.26,5.75,10.0,,,,,,114.0,,,,10.0,,KIGQ 010015Z AUTO 01005KT 10SM OVC011 16/14 A3017 RMK AO2  T01620139,,,1100.0,,,56.99,,N,29.51,28.77,,Overcast
KIGQ,10/01/2018 00:35 UTC,30.17,61.7,57.2,85.18,6.91,30.0,,,,,,114.0,,,,10.0,,KIGQ 010035Z AUTO 03006KT 10SM OVC011 17/14 A3017 RMK AO2  T01650140,,,1100.0,,,57.17,,NNE,29.51,28.75,,Overcast
KIGQ,10/01/2018 00:55 UTC,30.17,61.34,57.2,86.27,8.05,30.0,,,,,,114.0,,,,10.0,,KIGQ 010055Z AUTO 03007KT 10SM OVC011 16/14 A3017 RMK AO2  T01630140,,,1100.0,,,57.17,,NNE,29.51,28.76,,Overcast
KIGQ,10/01/2018 01:15 UTC,30.18,61.16,57.2,86.82,8.05,30.0,,,,,,114.0,,,,10.0,,KIGQ 010115Z AUTO 03007KT 10SM OVC011 16/14 A3018 RMK AO2  T01620140,,,1100.0,,,57.17,,NNE,29.52,28.77,,Overcast
KIGQ,10/01/2018 01:35 UTC,30.17,60.8,57.2,87.94,9.22,60.0,,,,,,114.0,,,,10.0,,KIGQ 010135Z AUTO 06008KT 10SM OVC011 16/14 A3017 RMK AO2  T01600140,,,1100.0,,,57.17,,ENE,29.51,28.76,,Overcast
KIGQ,10/01/2018 01:55 UTC,30.18,60.44,56.48,86.78,11.5,30.0,,,,,,94.0,,,,10.0,,KIGQ 010155Z AUTO 03010KT 10SM OVC009 16/14 A3018 RMK AO2 LTG DSNT  N AND NW T01580136,,,900.0,,,56.45,,NNE,29.52,28.81,,Overcast
KIGQ,10/01/2018 02:15 UTC,30.16,60.08,55.94,86.2,8.05,70.0,,,,,,94.0,,,,10.0,,KIGQ 010215Z AUTO 07007KT 10SM OVC009 16/13 A3016 RMK AO2 LTG DSNT  NW T01560133,,,900.0,,,55.91,,ENE,29.5,28.82,,Overcast
KIGQ,10/01/2018 02:35 UTC,30.17,59.9,55.76,86.19,8.05,50.0,,,,,,114.0,,,,10.0,,KIGQ 010235Z AUTO 05007KT 10SM OVC011 16/13 A3017 RMK AO2 LTG DSNT  NW T01550132,,,1100.0,,,55.73,,NE,29.51,28.84,,Overcast
KIGQ,10/01/2018 02:55 UTC,30.16,59.9,55.94,86.75,8.05,40.0,,,,,,114.0,,,,10.0,,KIGQ 010255Z AUTO 04007KT 10SM OVC011 16/13 A3016 RMK AO2 LTG DSNT  N AND NW T01550133,,,1100.0,,,55.91,,NE,29.5,28.82,,Overcast
