# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,03/01/2009 00:05 UTC,29.66,24.8,,68.11,12.66,10.0,21.85,,,,,1.0,,,,10.0,,,,,,,,15.65,16.17,N,29.02,29.47,,Clear
KIGQ,03/01/2009 00:25 UTC,29.67,24.8,,68.11,11.5,10.0,16.11,,,,,1.0,,,,10.0,,,,,,,,15.65,16.71,N,29.02,29.47,,Clear
KIGQ,03/01/2009 00:45 UTC,29.67,24.8,,68.11,11.5,10.0,16.11,,,,,1.0,,,,10.0,,,,,,,,15.65,16.71,N,29.02,29.47,,Clear
KIGQ,03/01/2009 01:05 UTC,29.67,24.8,,68.11,12.66,10.0,17.27,,,,,1.0,,,,10.0,,,,,,,,15.65,16.17,N,29.02,29.47,,Clear
KIGQ,03/01/2009 01:25 UTC,29.67,24.8,,73.65,10.36,10.0,20.71,,,,,202.0,,,,10.0,,,,,,,,17.48,17.28,N,29.02,29.45,,Partly Cloudy
KIGQ,03/01/2009 01:45 UTC,29.67,24.8,,68.11,12.66,10.0,16.11,,,,,223.0,,,,10.0,,,,,2200.0,,,15.65,16.17,N,29.02,29.47,,Mostly Cloudy
KIGQ,03/01/2009 02:05 UTC,29.67,24.8,,73.65,8.05,10.0,16.11,,,,,223.0,,,,10.0,,,,,2200.0,,,17.48,18.62,N,29.02,29.45,,Mostly Cloudy
KIGQ,03/01/2009 02:25 UTC,29.67,24.8,,73.65,12.66,10.0,19.57,,,,,204.0,,,,10.0,,,,,2000.0,,,17.48,16.17,N,29.02,29.45,,Overcast
KIGQ,03/01/2009 02:45 UTC,29.67,24.8,,73.65,11.5,360.0,,,,,,203.0,,,,10.0,,,,,2000.0,,,17.48,16.71,N,29.02,29.45,,Mostly Cloudy
KIGQ,03/01/2009 03:05 UTC,29.67,24.8,,73.65,12.66,10.0,,,,,,202.0,,,,10.0,,,,,,,,17.48,16.17,N,29.02,29.45,,Partly Cloudy
KIGQ,03/01/2009 03:25 UTC,29.67,24.8,,73.65,9.22,10.0,,,,,,202.0,,,,10.0,,,,,,,,17.48,17.9,N,29.02,29.45,,Partly Cloudy
KIGQ,03/01/2009 03:45 UTC,29.67,24.8,,73.65,10.36,10.0,16.11,,,,,1.0,,,,10.0,,,,,,,,17.48,17.28,N,29.02,29.45,,Clear
KIGQ,03/01/2009 04:05 UTC,29.67,24.8,,73.65,6.91,10.0,,,,,,222.0,,,,10.0,,,,,,,,17.48,,N,29.02,29.45,,Partly Cloudy
KIGQ,03/01/2009 04:25 UTC,29.67,24.8,,73.65,11.5,360.0,16.11,,,,,222.0,,,,10.0,,,,,,,,17.48,16.71,N,29.02,29.45,,Partly Cloudy
KIGQ,03/01/2009 04:45 UTC,29.67,24.8,,73.65,10.36,360.0,16.11,,,,,223.0,,,,10.0,,,,,2200.0,,,17.48,17.28,N,29.02,29.45,,Mostly Cloudy
KIGQ,03/01/2009 05:05 UTC,29.66,24.8,,73.65,9.22,360.0,18.41,,,,,223.0,,,,10.0,,,,,2200.0,,,17.48,17.9,N,29.02,29.45,,Mostly Cloudy
KIGQ,03/01/2009 05:25 UTC,29.67,24.8,,73.65,12.66,360.0,,,,,,204.0,,,,10.0,,,,,2000.0,,,17.48,16.17,N,29.02,29.45,,Overcast
