# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,10/01/2009 00:05 UTC,29.44,51.8,,62.0,5.75,50.0,,,,,,1.0,,,,10.0,,,,,,,,39.07,,NE,28.8,28.74,,Clear
KIGQ,10/01/2009 00:26 UTC,29.45,50.0,,66.27,4.61,50.0,,,,,,1.0,,,,10.0,,,,,,,,39.08,,NE,28.81,28.77,,Clear
KIGQ,10/01/2009 00:45 UTC,29.44,50.0,,66.27,3.44,60.0,,,,,,1.0,,,,10.0,,,,,,,,39.08,,ENE,28.8,28.76,,Clear
KIGQ,10/01/2009 01:05 UTC,29.45,50.0,,71.08,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,40.9,,N,28.81,28.72,,Clear
KIGQ,10/01/2009 01:25 UTC,29.45,48.2,,70.88,3.44,50.0,,,,,,1.0,,,,10.0,,,,,,,,39.1,,NE,28.81,28.78,,Clear
KIGQ,10/01/2009 01:46 UTC,29.45,48.2,,76.02,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,40.92,,N,28.81,28.74,,Clear
KIGQ,10/01/2009 02:05 UTC,29.45,46.4,,81.34,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,40.93,,N,28.81,28.75,,Clear
KIGQ,10/01/2009 02:25 UTC,29.45,46.4,,81.34,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,40.93,,N,28.81,28.75,,Clear
KIGQ,10/01/2009 02:45 UTC,29.45,44.6,,81.2,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,39.13,,N,28.81,28.81,,Clear
KIGQ,10/01/2009 03:05 UTC,29.44,46.4,,81.34,3.44,80.0,,,,,,1.0,,,,10.0,,,,,,,,40.93,,E,28.8,28.74,,Clear
KIGQ,10/01/2009 03:26 UTC,29.44,46.4,,81.34,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,40.93,,N,28.8,28.74,,Clear
KIGQ,10/01/2009 03:45 UTC,29.45,42.8,,81.06,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,37.33,,N,28.81,28.86,,Clear
KIGQ,10/01/2009 04:05 UTC,29.45,42.8,,86.99,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,39.15,,N,28.81,28.82,,Clear
KIGQ,10/01/2009 04:25 UTC,29.45,44.6,,81.2,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,39.13,,N,28.81,28.81,,Clear
KIGQ,10/01/2009 04:45 UTC,29.45,42.8,,86.99,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,39.15,,N,28.81,28.82,,Clear
KIGQ,10/01/2009 05:05 UTC,29.44,42.8,,86.99,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,39.15,,N,28.8,28.81,,Clear
KIGQ,10/01/2009 05:25 UTC,29.44,42.8,,86.99,0.0,0.0,,,,,,1.0,,,,10.0,,,,,,,,39.15,,N,28.8,28.81,,Clear
