# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,02/01/2013 00:15 UTC,29.34,11.66,,67.52,18.41,290.0,31.07,,,,,314.0,,,,7.0,,,,,3100.0,,,2.88,-2.45,WNW,28.7,29.26,,Overcast
KIGQ,02/01/2013 00:35 UTC,29.36,11.3,,68.04,20.71,280.0,26.46,,654.0,,,192.0,343.0,,,10.0,,,,,3400.0,,,2.7,-3.77,W,28.72,29.29,,Overcast
KIGQ,02/01/2013 00:55 UTC,29.36,10.4,,72.03,19.57,290.0,26.46,,703.0,,,182.0,262.0,,,10.0,,,,,7000.0,,,3.08,-4.48,WNW,28.72,29.29,,Mostly Cloudy
KIGQ,02/01/2013 01:15 UTC,29.38,9.68,,65.57,18.41,280.0,26.46,,313.0,,,192.0,262.0,,,10.0,,,,,3100.0,,,0.35,-4.93,W,28.74,29.32,,Mostly Cloudy
KIGQ,02/01/2013 01:35 UTC,29.39,9.5,,68.96,16.11,280.0,24.16,,313.0,,,142.0,253.0,,,10.0,,,,,2500.0,,,1.27,-4.16,W,28.75,29.33,,Mostly Cloudy
KIGQ,02/01/2013 01:55 UTC,29.39,9.32,,67.78,16.11,290.0,27.63,,314.0,,,162.0,253.0,,,7.0,,,,,2500.0,,,0.72,-4.39,WNW,28.75,29.33,,Overcast
KIGQ,02/01/2013 02:15 UTC,29.4,9.14,,70.68,14.97,280.0,20.71,,904.0,,,263.0,313.0,,,10.0,,,,,2600.0,,,1.46,-4.07,W,28.76,29.34,,Overcast
KIGQ,02/01/2013 02:35 UTC,29.41,8.6,,78.1,11.5,280.0,24.16,6.0,324.0,,,202.0,253.0,,,5.0,,,,,2500.0,,,3.11,-2.85,W,28.77,29.35,,Haze
KIGQ,02/01/2013 02:55 UTC,29.43,8.6,,65.98,13.8,290.0,19.57,,954.0,,,253.0,303.0,,,10.0,,,,,2500.0,,,-0.54,-4.15,WNW,28.79,29.38,,Overcast
KIGQ,02/01/2013 03:15 UTC,29.43,8.42,,67.66,14.97,290.0,23.02,,954.0,,,273.0,313.0,,,10.0,,,,,2700.0,,,-0.18,-4.96,WNW,28.79,29.38,,Overcast
KIGQ,02/01/2013 03:35 UTC,29.44,8.06,,67.04,12.66,290.0,24.16,,1004.0,,,273.0,393.0,,,10.0,,,,,2700.0,,,-0.72,-4.18,WNW,28.8,29.39,,Overcast
KIGQ,02/01/2013 03:55 UTC,29.45,7.88,,69.34,17.27,290.0,24.16,,1004.0,,,273.0,373.0,,,10.0,,,,,2700.0,,,-0.17,-6.7,WNW,28.81,29.4,,Overcast
KIGQ,02/01/2013 04:15 UTC,29.46,7.52,,71.68,14.97,290.0,19.57,,,,,263.0,324.0,,,10.0,,,,,2600.0,,,0.2,-6.07,WNW,28.82,29.41,,Overcast
